time1,cali1,time2,cali2
17:58:38,-208.9,,
17:58:38,-208.96,,
17:58:38,-209.02,,
17:58:38,-209.06,,
17:58:38,-209.12,,
17:58:38,-209.16,,
17:58:38,-209.2,,
17:58:38,-209.26,,
17:58:38,-209.3,,
17:58:38,-209.36,,
17:58:38,-209.44,,
17:58:38,-209.46,,
17:58:38,-209.48,,
17:58:38,-209.54,,
17:58:38,-209.58,,
17:58:38,-209.66,,
17:58:38,-209.7,,
17:58:38,-209.74,,
17:58:38,-209.78,,
17:58:38,-209.86,,
17:58:38,-209.92,,
17:58:38,-209.96,,
17:58:38,-209.98,,
17:58:38,-210.04,,
17:58:38,-210.12,,
17:58:38,-210.18,,
17:58:38,-210.26,,
17:58:38,-210.32,,
17:58:38,-210.38,,
17:58:38,-210.42,,
17:58:38,-210.48,,
17:58:38,-210.54,,
17:58:38,-210.62,,
17:58:38,-210.68,,
17:58:38,-210.72,,
17:58:38,-210.76,,
17:58:38,-210.86,,
17:58:38,-210.92,,
17:58:38,-211.04,,
17:58:38,-211.12,,
17:58:38,-211.18,,
17:58:38,-211.24,,
17:58:38,-211.32,,
17:58:38,-211.38,,
17:58:38,-211.42,,
17:58:38,-211.5,,
17:58:38,-211.6,,
17:58:38,-211.68,,
17:58:38,-211.76,,
17:58:38,-211.84,,
17:58:38,-211.92,,
17:58:38,-212.02,,
17:58:38,-212.1,,
17:58:38,-212.2,,
17:58:38,-212.24,,
17:58:38,-212.34,,
17:58:38,-212.42,,
17:58:38,-212.48,,
17:58:38,-212.56,,
17:58:38,-212.64,,
17:58:38,-212.74,,
17:58:38,-212.82,,
17:58:38,-212.9,,
17:58:38,-212.98,,
17:58:38,-213.06,,
17:58:38,-213.14,,
17:58:38,-213.24,,
17:58:38,-213.32,,
17:58:38,-213.38,,
17:58:38,-213.46,,
17:58:38,-213.54,,
17:58:38,-213.58,,
17:58:38,-213.64,,
17:58:38,-213.7,,
17:58:38,-213.76,,
17:58:38,-213.84,,
17:58:38,-213.9,,
17:58:38,-213.96,,
17:58:38,-214.04,,
17:58:38,-214.04,,
17:58:38,-214.08,,
17:58:38,-214.14,,
17:58:38,-214.2,,
17:58:38,-214.26,,
17:58:38,-214.3,,
17:58:38,-214.34,,
17:58:38,-214.38,,
17:58:38,-214.44,,
17:58:38,-214.48,,
17:58:38,-214.52,,
17:58:38,-214.54,,
17:58:38,-214.58,,
17:58:38,-214.64,,
17:58:38,-214.68,,
17:58:38,-214.7,,
17:58:38,-214.74,,
17:58:38,-214.76,,
17:58:38,-214.78,,
17:58:38,-214.8,,
17:58:38,-214.86,,
17:58:38,-214.88,,
17:58:38,-214.86,,
17:58:38,-214.9,,
17:58:38,-214.94,,
17:58:38,-214.98,,
17:58:38,-215,,
17:58:38,-214.98,,
17:58:38,-215.02,,
17:58:38,-215.04,,
17:58:38,-215.04,,
17:58:38,-215.04,,
17:58:38,-215.08,,
17:58:38,-215.08,,
17:58:38,-215.12,,
17:58:38,-215.14,,
17:58:38,-215.16,,
17:58:38,-215.18,,
17:58:38,-215.2,,
17:58:38,-215.24,,
17:58:38,-215.28,,
17:58:38,-215.3,,
17:58:38,-215.32,,
17:58:38,-215.32,,
17:58:38,-215.34,,
17:58:38,-215.34,,
17:58:38,-215.38,,
17:58:38,-215.46,,
17:58:38,-215.48,,
17:58:38,-215.48,,
17:58:38,-215.5,,
17:58:38,-215.54,,
17:58:38,-215.58,,
17:58:38,-215.58,,
17:58:38,-215.66,,
17:58:38,-215.66,,
17:58:38,-215.68,,
17:58:38,-215.72,,
17:58:38,-215.74,,
17:58:38,-215.78,,
17:58:38,-215.8,,
17:58:38,-215.86,,
17:58:38,-215.88,,
17:58:38,-215.92,,
17:58:38,-215.94,,
17:58:38,-215.98,,
17:58:38,-216,,
17:58:38,-216.04,,
17:58:38,-216.1,,
17:58:38,-216.12,,
17:58:38,-216.16,,
17:58:38,-216.22,,
17:58:38,-216.22,,
17:58:38,-216.26,,
17:58:38,-216.32,,
17:58:38,-216.38,,
17:58:38,-216.42,,
17:58:38,-216.48,,
17:58:38,-216.56,,
17:58:38,-216.6,,
17:58:38,-216.66,,
17:58:38,-216.74,,
17:58:38,-216.82,,
17:58:38,-216.82,,
17:58:38,-216.88,,
17:58:38,-216.94,,
17:58:38,-217,,
17:58:38,-217.06,,
17:58:38,-217.12,,
17:58:38,-217.18,,
17:58:38,-217.2,,
17:58:38,-217.22,,
17:58:38,-217.28,,
17:58:38,-217.36,,
17:58:38,-217.38,,
17:58:38,-217.44,,
17:58:38,-217.46,,
17:58:38,-217.5,,
17:58:38,-217.54,,
17:58:38,-217.58,,
17:58:38,-217.62,,
17:58:38,-217.64,,
17:58:38,-217.66,,
17:58:38,-217.66,,
17:58:38,-217.72,,
17:58:38,-217.72,,
17:58:38,-217.74,,
17:58:38,-217.74,,
17:58:38,-217.76,,
17:58:38,-217.78,,
17:58:38,-217.8,,
17:58:38,-217.82,,
17:58:38,-217.82,,
17:58:38,-217.82,,
17:58:38,-217.8,,
17:58:38,-217.8,,
17:58:38,-217.88,,
17:58:38,-217.9,,
17:58:38,-217.9,,
17:58:38,-217.92,,
17:58:38,-217.94,,
17:58:38,-217.94,,
17:58:38,-217.9,,
17:58:38,-217.96,,
17:58:38,-218,,
17:58:38,-218.02,,
17:58:38,-218.02,,
17:58:38,-218.08,,
17:58:38,-218.12,,
17:58:38,-218.14,,
17:58:38,-218.14,,
17:58:38,-218.2,,
17:58:38,-218.24,,
17:58:38,-218.28,,
17:58:38,-218.3,,
17:58:38,-218.32,,
17:58:38,-218.36,,
17:58:38,-218.38,,
17:58:38,-218.4,,
17:58:38,-218.44,,
17:58:38,-218.52,,
17:58:38,-218.56,,
17:58:38,-218.6,,
17:58:38,-218.62,,
17:58:38,-218.64,,
17:58:38,-218.68,,
17:58:38,-218.72,,
17:58:38,-218.76,,
17:58:38,-218.78,,
17:58:38,-218.82,,
17:58:38,-218.86,,
17:58:38,-218.92,,
17:58:38,-218.96,,
17:58:38,-219,,
17:58:38,-218.98,,
17:58:38,-219.02,,
17:58:38,-219.06,,
17:58:38,-219.08,,
17:58:38,-219.06,,
17:58:38,-219.14,,
17:58:38,-219.16,,
17:58:38,-219.22,,
17:58:38,-219.24,,
17:58:38,-219.24,,
17:58:38,-219.24,,
17:58:38,-219.26,,
17:58:38,-219.3,,
17:58:38,-219.36,,
17:58:38,-219.36,,
17:58:38,-219.38,,
17:58:38,-219.36,,
17:58:38,-219.4,,
17:58:38,-219.42,,
17:58:38,-219.48,,
17:58:38,-219.5,,
17:58:38,-219.48,,
17:58:38,-219.52,,
17:58:38,-219.56,,
17:58:38,-219.56,,
17:58:38,-219.58,,
17:58:38,-219.64,,
17:58:38,-219.66,,
17:58:38,-219.66,,
17:58:38,-219.72,,
17:58:38,-219.76,,
17:58:38,-219.74,,
17:58:38,-219.74,,
17:58:38,-219.78,,
17:58:38,-219.78,,
17:58:38,-219.8,,
17:58:38,-219.84,,
17:58:38,-219.88,,
17:58:38,-219.88,,
17:58:38,-219.88,,
17:58:38,-219.9,,
17:58:38,-219.92,,
17:58:38,-219.94,,
17:58:38,-219.94,,
17:58:38,-219.96,,
17:58:38,-219.98,,
17:58:38,-219.98,,
17:58:38,-220,,
17:58:38,-220,,
17:58:38,-220.02,,
17:58:38,-220.06,,
17:58:38,-220.04,,
17:58:38,-220.06,,
17:58:38,-220.08,,
17:58:38,-220.08,,
17:58:38,-220.1,,
17:58:38,-220.14,,
17:58:38,-220.14,,
17:58:38,-220.14,,
17:58:38,-220.16,,
17:58:38,-220.2,,
17:58:38,-220.22,,
17:58:38,-220.26,,
17:58:38,-220.28,,
17:58:38,-220.28,,
17:58:38,-220.28,,
17:58:38,-220.3,,
17:58:38,-220.34,,
17:58:38,-220.34,,
17:58:38,-220.34,,
17:58:38,-220.34,,
17:58:38,-220.34,,
17:58:38,-220.34,,
17:58:38,-220.34,,
17:58:38,-220.36,,
17:58:38,-220.4,,
17:58:38,-220.4,,
17:58:38,-220.4,,
17:58:38,-220.42,,
17:58:38,-220.42,,
17:58:38,-220.44,,
17:58:38,-220.48,,
17:58:38,-220.44,,
17:58:38,-220.44,,
17:58:38,-220.48,,
17:58:38,-220.5,,
17:58:38,-220.54,,
17:58:38,-220.52,,
17:58:38,-220.54,,
17:58:38,-220.56,,
17:58:38,-220.56,,
17:58:38,-220.56,,
17:58:38,-220.6,,
17:58:38,-220.64,,
17:58:38,-220.64,,
17:58:38,-220.68,,
17:58:38,-220.72,,
17:58:38,-220.72,,
17:58:38,-220.74,,
17:58:38,-220.78,,
17:58:38,-220.8,,
17:58:38,-220.84,,
17:58:38,-220.82,,
17:58:38,-220.86,,
17:58:38,-220.88,,
17:58:38,-220.92,,
17:58:38,-220.94,,
17:58:38,-220.96,,
17:58:38,-221,,
17:58:38,-221.04,,
17:58:38,-221.04,,
17:58:38,-221.04,,
17:58:38,-221.1,,
17:58:38,-221.14,,
17:58:38,-221.16,,
17:58:38,-221.16,,
17:58:38,-221.16,,
17:58:38,-221.22,,
17:58:38,-221.22,,
17:58:38,-221.28,,
17:58:38,-221.3,,
17:58:38,-221.32,,
17:58:38,-221.36,,
17:58:38,-221.38,,
17:58:38,-221.4,,
17:58:38,-221.44,,
17:58:38,-221.48,,
17:58:38,-221.5,,
17:58:38,-221.56,,
17:58:38,-221.54,,
17:58:38,-221.58,,
17:58:38,-221.6,,
17:58:38,-221.64,,
17:58:38,-221.68,,
17:58:38,-221.7,,
17:58:38,-221.7,,
17:58:38,-221.72,,
17:58:38,-221.78,,
17:58:38,-221.8,,
17:58:38,-221.76,,
17:58:38,-221.8,,
17:58:38,-221.84,,
17:58:38,-221.86,,
17:58:38,-221.88,,
17:58:38,-221.88,,
17:58:38,-221.9,,
17:58:38,-221.9,,
17:58:38,-221.94,,
17:58:38,-221.96,,
17:58:38,-221.98,,
17:58:38,-222,,
17:58:38,-222.04,,
17:58:38,-222.06,,
17:58:38,-222.06,,
17:58:38,-222.06,,
17:58:38,-222.1,,
17:58:38,-222.14,,
17:58:38,-222.14,,
17:58:38,-222.16,,
17:58:38,-222.22,,
17:58:38,-222.24,,
17:58:38,-222.24,,
17:58:38,-222.26,,
17:58:38,-222.28,,
17:58:38,-222.34,,
17:58:38,-222.34,,
17:58:38,-222.36,,
17:58:38,-222.42,,
17:58:38,-222.42,,
17:58:38,-222.44,,
17:58:38,-222.48,,
17:58:38,-222.5,,
17:58:38,-222.54,,
17:58:38,-222.58,,
17:58:38,-222.6,,
17:58:38,-222.66,,
17:58:38,-222.66,,
17:58:38,-222.66,,
17:58:38,-222.64,,
17:58:38,-222.7,,
17:58:38,-222.72,,
17:58:38,-222.72,,
17:58:38,-222.74,,
17:58:38,-222.7,,
17:58:38,-222.72,,
17:58:38,-222.72,,
17:58:38,-222.74,,
17:58:38,-222.76,,
17:58:38,-222.74,,
17:58:38,-222.72,,
17:58:38,-222.74,,
17:58:38,-222.74,,
17:58:38,-222.72,,
17:58:38,-222.74,,
17:58:38,-222.76,,
17:58:38,-222.78,,
17:58:38,-222.78,,
17:58:38,-222.78,,
17:58:38,-222.84,,
17:58:38,-222.88,,
17:58:38,-222.9,,
17:58:38,-222.92,,
17:58:38,-222.96,,
17:58:38,-222.98,,
17:58:38,-223,,
17:58:38,-223,,
17:58:38,-223.06,,
17:58:38,-223.08,,
17:58:38,-223.1,,
17:58:38,-223.16,,
17:58:38,-223.2,,
17:58:38,-223.24,,
17:58:38,-223.26,,
17:58:38,-223.3,,
17:58:38,-223.32,,
17:58:38,-223.34,,
17:58:38,-223.38,,
17:58:38,-223.42,,
17:58:38,-223.44,,
17:58:38,-223.44,,
17:58:38,-223.48,,
17:58:38,-223.5,,
17:58:38,-223.52,,
17:58:38,-223.54,,
17:58:38,-223.54,,
17:58:38,-223.54,,
17:58:38,-223.56,,
17:58:38,-223.6,,
17:58:38,-223.62,,
17:58:38,-223.66,,
17:58:38,-223.7,,
17:58:38,-223.7,,
17:58:38,-223.7,,
17:58:38,-223.74,,
17:58:38,-223.74,,
17:58:38,-223.76,,
17:58:38,-223.76,,
17:58:38,-223.8,,
17:58:38,-223.82,,
17:58:38,-223.82,,
17:58:38,-223.86,,
17:58:38,-223.84,,
17:58:38,-223.86,,
17:58:38,-223.88,,
17:58:38,-223.9,,
17:58:38,-223.9,,
17:58:38,-223.9,,
17:58:38,-223.92,,
17:58:38,-223.94,,
17:58:38,-223.92,,
17:58:38,-223.96,,
17:58:38,-223.98,,
17:58:38,-223.98,,
17:58:38,-223.94,,
17:58:38,-223.96,,
17:58:38,-223.96,,
17:58:38,-223.96,,
17:58:38,-223.98,,
17:58:38,-223.96,,
17:58:38,-223.96,,
17:58:38,-223.94,,
17:58:38,-223.96,,
17:58:38,-223.96,,
17:58:38,-223.94,,
17:58:38,-223.96,,
17:58:38,-223.98,,
17:58:38,-224,,
17:58:38,-224,,
17:58:38,-224,,
17:58:38,-224,,
17:58:38,-224,,
17:58:38,-224.04,,
17:58:38,-224.04,,
17:58:38,-224.02,,
17:58:38,-224.02,,
17:58:38,-224.04,,
17:58:38,-224.06,,
17:58:38,-224.06,,
17:58:38,-224.06,,
17:58:38,-224.08,,
17:58:38,-224.12,,
17:58:38,-224.1,,
17:58:38,-224.14,,
17:58:38,-224.14,,
17:58:38,-224.14,,
17:58:38,-224.14,,
17:58:38,-224.14,,
17:58:38,-224.14,,
17:58:38,-224.14,,
17:58:38,-224.16,,
17:58:38,-224.18,,
17:58:38,-224.16,,
17:58:38,-224.18,,
17:58:38,-224.18,,
17:58:38,-224.18,,
17:58:38,-224.18,,
17:58:38,-224.16,,
17:58:38,-224.16,,
17:58:38,-224.16,,
17:58:38,-224.18,,
17:58:38,-224.16,,
17:58:38,-224.14,,
17:58:38,-224.14,,
17:58:38,-224.16,,
17:58:38,-224.16,,
17:58:38,-224.16,,
17:58:38,-224.12,,
17:58:38,-224.12,,
17:58:38,-224.14,,
17:58:38,-224.12,,
17:58:38,-224.14,,
17:58:38,-224.16,,
17:58:38,-224.18,,
17:58:38,-224.18,,
17:58:38,-224.14,,
17:58:38,-224.16,,
17:58:38,-224.16,,
17:58:38,-224.18,,
17:58:38,-224.2,,
17:58:38,-224.2,,
17:58:38,-224.2,,
17:58:38,-224.2,,
17:58:38,-224.22,,
17:58:38,-224.24,,
17:58:38,-224.24,,
17:58:38,-224.24,,
17:58:38,-224.24,,
17:58:38,-224.22,,
17:58:38,-224.22,,
17:58:38,-224.26,,
17:58:38,-224.24,,
17:58:38,-224.22,,
17:58:38,-224.24,,
17:58:38,-224.28,,
17:58:38,-224.26,,
17:58:38,-224.24,,
17:58:38,-224.28,,
17:58:38,-224.28,,
17:58:38,-224.3,,
17:58:38,-224.32,,
17:58:38,-224.3,,
17:58:38,-224.3,,
17:58:38,-224.32,,
17:58:38,-224.32,,
17:58:38,-224.34,,
17:58:38,-224.36,,
17:58:38,-224.36,,
17:58:38,-224.4,,
17:58:38,-224.4,,
17:58:38,-224.4,,
17:58:38,-224.42,,
17:58:38,-224.42,,
17:58:38,-224.44,,
17:58:38,-224.42,,
17:58:38,-224.44,,
17:58:38,-224.46,,
17:58:38,-224.48,,
17:58:38,-224.5,,
17:58:38,-224.44,,
17:58:38,-224.46,,
17:58:38,-224.48,,
17:58:38,-224.48,,
17:58:38,-224.48,,
17:58:38,-224.48,,
17:58:38,-224.5,,
17:58:38,-224.48,,
17:58:38,-224.48,,
17:58:38,-224.5,,
17:58:38,-224.48,,
17:58:38,-224.48,,
17:58:38,-224.5,,
17:58:38,-224.5,,
17:58:38,-224.5,,
17:58:38,-224.48,,
17:58:38,-224.48,,
17:58:38,-224.48,,
17:58:38,-224.5,,
17:58:38,-224.52,,
17:58:38,-224.48,,
17:58:38,-224.46,,
17:58:38,-224.5,,
17:58:38,-224.5,,
17:58:38,-224.48,,
17:58:38,-224.5,,
17:58:38,-224.5,,
17:58:38,-224.52,,
17:58:38,-224.52,,
17:58:38,-224.54,,
17:58:38,-224.56,,
17:58:38,-224.6,,
17:58:38,-224.58,,
17:58:38,-224.6,,
17:58:38,-224.62,,
17:58:38,-224.62,,
17:58:38,-224.64,,
17:58:38,-224.66,,
17:58:38,-224.68,,
17:58:38,-224.7,,
17:58:38,-224.72,,
17:58:38,-224.72,,
17:58:39,-224.74,,
17:58:39,-224.78,,
17:58:39,-224.82,,
17:58:39,-224.84,,
17:58:39,-224.88,,
17:58:39,-224.9,,
17:58:39,-224.88,,
17:58:39,-224.9,,
17:58:39,-224.94,,
17:58:39,-224.96,,
17:58:39,-224.98,,
17:58:39,-224.98,,
17:58:39,-224.96,,
17:58:39,-225,,
17:58:39,-225.02,,
17:58:39,-225.02,,
17:58:39,-225.04,,
17:58:39,-225.04,,
17:58:39,-225.04,,
17:58:39,-225.04,,
17:58:39,-225.06,,
17:58:39,-225.06,,
17:58:39,-225.1,,
17:58:39,-225.1,,
17:58:39,-225.1,,
17:58:39,-225.1,,
17:58:39,-225.1,,
17:58:39,-225.12,,
17:58:39,-225.12,,
17:58:39,-225.12,,
17:58:39,-225.12,,
17:58:39,-225.12,,
17:58:39,-225.14,,
17:58:39,-225.16,,
17:58:39,-225.16,,
17:58:39,-225.2,,
17:58:39,-225.18,,
17:58:39,-225.2,,
17:58:39,-225.24,,
17:58:39,-225.24,,
17:58:39,-225.24,,
17:58:39,-225.28,,
17:58:39,-225.26,,
17:58:39,-225.3,,
17:58:39,-225.32,,
17:58:39,-225.32,,
17:58:39,-225.32,,
17:58:39,-225.38,,
17:58:39,-225.38,,
17:58:39,-225.38,,
17:58:39,-225.38,,
17:58:39,-225.4,,
17:58:39,-225.38,,
17:58:39,-225.4,,
17:58:39,-225.4,,
17:58:39,-225.44,,
17:58:39,-225.44,,
17:58:39,-225.46,,
17:58:39,-225.44,,
17:58:39,-225.46,,
17:58:39,-225.48,,
17:58:39,-225.48,,
17:58:39,-225.5,,
17:58:39,-225.52,,
17:58:39,-225.5,,
17:58:39,-225.54,,
17:58:39,-225.56,,
17:58:39,-225.58,,
17:58:39,-225.62,,
17:58:39,-225.66,,
17:58:39,-225.7,,
17:58:39,-225.72,,
17:58:39,-225.72,,
17:58:39,-225.74,,
17:58:39,-225.78,,
17:58:39,-225.8,,
17:58:39,-225.82,,
17:58:39,-225.86,,
17:58:39,-225.9,,
17:58:39,-225.92,,
17:58:39,-225.98,,
17:58:39,-226,,
17:58:39,-226,,
17:58:39,-226.04,,
17:58:39,-226.06,,
17:58:39,-226.08,,
17:58:39,-226.1,,
17:58:39,-226.14,,
17:58:39,-226.18,,
17:58:39,-226.2,,
17:58:39,-226.22,,
17:58:39,-226.24,,
17:58:39,-226.3,,
17:58:39,-226.32,,
17:58:39,-226.36,,
17:58:39,-226.38,,
17:58:39,-226.4,,
17:58:39,-226.42,,
17:58:39,-226.46,,
17:58:39,-226.48,,
17:58:39,-226.5,,
17:58:39,-226.5,,
17:58:39,-226.54,,
17:58:39,-226.56,,
17:58:39,-226.56,,
17:58:39,-226.58,,
17:58:39,-226.62,,
17:58:39,-226.64,,
17:58:39,-226.68,,
17:58:39,-226.7,,
17:58:39,-226.7,,
17:58:39,-226.74,,
17:58:39,-226.76,,
17:58:39,-226.8,,
17:58:39,-226.84,,
17:58:39,-226.84,,
17:58:39,-226.86,,
17:58:39,-226.88,,
17:58:39,-226.88,,
17:58:39,-226.92,,
17:58:39,-226.96,,
17:58:39,-226.98,,
17:58:39,-226.96,,
17:58:39,-226.98,,
17:58:39,-226.98,,
17:58:39,-227,,
17:58:39,-226.98,,
17:58:39,-227,,
17:58:39,-227,,
17:58:39,-227,,
17:58:39,-227,,
17:58:39,-227.02,,
17:58:39,-227.02,,
17:58:39,-227.04,,
17:58:39,-227.06,,
17:58:39,-227.04,,
17:58:39,-227.04,,
17:58:39,-227.04,,
17:58:39,-227.06,,
17:58:39,-227.04,,
17:58:39,-227.08,,
17:58:39,-227.08,,
17:58:39,-227.04,,
17:58:39,-227.06,,
17:58:39,-227.08,,
17:58:39,-227.1,,
17:58:39,-227.1,,
17:58:39,-227.12,,
17:58:39,-227.14,,
17:58:39,-227.16,,
17:58:39,-227.14,,
17:58:39,-227.14,,
17:58:39,-227.2,,
17:58:39,-227.2,,
17:58:39,-227.22,,
17:58:39,-227.26,,
17:58:39,-227.24,,
17:58:39,-227.28,,
17:58:39,-227.32,,
17:58:39,-227.32,,
17:58:39,-227.32,,
17:58:39,-227.36,,
17:58:39,-227.36,,
17:58:39,-227.38,,
17:58:39,-227.42,,
17:58:39,-227.46,,
17:58:39,-227.46,,
17:58:39,-227.46,,
17:58:39,-227.48,,
17:58:39,-227.5,,
17:58:39,-227.48,,
17:58:39,-227.5,,
17:58:39,-227.52,,
17:58:39,-227.56,,
17:58:39,-227.6,,
17:58:39,-227.62,,
17:58:39,-227.6,,
17:58:39,-227.62,,
17:58:39,-227.64,,
17:58:39,-227.68,,
17:58:39,-227.7,,
17:58:39,-227.7,,
17:58:39,-227.72,,
17:58:39,-227.76,,
17:58:39,-227.78,,
17:58:39,-227.78,,
17:58:39,-227.8,,
17:58:39,-227.84,,
17:58:39,-227.86,,
17:58:39,-227.88,,
17:58:39,-227.88,,
17:58:39,-227.9,,
17:58:39,-227.9,,
17:58:39,-227.96,,
17:58:39,-227.98,,
17:58:39,-227.98,,
17:58:39,-227.98,,
17:58:39,-228.02,,
17:58:39,-228.06,,
17:58:39,-228.04,,
17:58:39,-228.06,,
17:58:39,-228.12,,
17:58:39,-228.1,,
17:58:39,-228.14,,
17:58:39,-228.16,,
17:58:39,-228.16,,
17:58:39,-228.16,,
17:58:39,-228.18,,
17:58:39,-228.18,,
17:58:39,-228.2,,
17:58:39,-228.2,,
17:58:39,-228.2,,
17:58:39,-228.2,,
17:58:39,-228.24,,
17:58:39,-228.26,,
17:58:39,-228.26,,
17:58:39,-228.26,,
17:58:39,-228.28,,
17:58:39,-228.28,,
17:58:39,-228.3,,
17:58:39,-228.32,,
17:58:39,-228.34,,
17:58:39,-228.34,,
17:58:39,-228.34,,
17:58:39,-228.34,,
17:58:39,-228.38,,
17:58:39,-228.4,,
17:58:39,-228.38,,
17:58:39,-228.38,,
17:58:39,-228.38,,
17:58:39,-228.46,,
17:58:39,-228.5,,
17:58:39,-228.46,,
17:58:39,-228.5,,
17:58:39,-228.5,,
17:58:39,-228.52,,
17:58:39,-228.52,,
17:58:39,-228.54,,
17:58:39,-228.56,,
17:58:39,-228.56,,
17:58:39,-228.58,,
17:58:39,-228.6,,
17:58:39,-228.6,,
17:58:39,-228.6,,
17:58:39,-228.6,,
17:58:39,-228.6,,
17:58:39,-228.64,,
17:58:39,-228.62,,
17:58:39,-228.62,,
17:58:39,-228.64,,
17:58:39,-228.66,,
17:58:39,-228.6,,
17:58:39,-228.58,,
17:58:39,-228.62,,
17:58:39,-228.64,,
17:58:39,-228.64,,
17:58:39,-228.66,,
17:58:39,-228.64,,
17:58:39,-228.62,,
17:58:39,-228.64,,
17:58:39,-228.64,,
17:58:39,-228.64,,
17:58:39,-228.64,,
17:58:39,-228.62,,
17:58:39,-228.64,,
17:58:39,-228.68,,
17:58:39,-228.66,,
17:58:39,-228.64,,
17:58:39,-228.64,,
17:58:39,-228.66,,
17:58:39,-228.68,,
17:58:39,-228.68,,
17:58:39,-228.66,,
17:58:39,-228.72,,
17:58:39,-228.72,,
17:58:39,-228.68,,
17:58:39,-228.68,,
17:58:39,-228.72,,
17:58:39,-228.76,,
17:58:39,-228.74,,
17:58:39,-228.72,,
17:58:39,-228.76,,
17:58:39,-228.78,,
17:58:39,-228.78,,
17:58:39,-228.82,,
17:58:39,-228.82,,
17:58:39,-228.8,,
17:58:39,-228.84,,
17:58:39,-228.84,,
17:58:39,-228.86,,
17:58:39,-228.9,,
17:58:39,-228.92,,
17:58:39,-228.94,,
17:58:39,-228.96,,
17:58:39,-228.96,,
17:58:39,-228.98,,
17:58:39,-229.02,,
17:58:39,-229.04,,
17:58:39,-229.06,,
17:58:39,-229.08,,
17:58:39,-229.12,,
17:58:39,-229.14,,
17:58:39,-229.16,,
17:58:39,-229.18,,
17:58:39,-229.2,,
17:58:39,-229.2,,
17:58:39,-229.22,,
17:58:39,-229.26,,
17:58:39,-229.26,,
17:58:39,-229.3,,
17:58:39,-229.32,,
17:58:39,-229.36,,
17:58:39,-229.36,,
17:58:39,-229.4,,
17:58:39,-229.42,,
17:58:39,-229.44,,
17:58:39,-229.48,,
17:58:39,-229.52,,
17:58:39,-229.54,,
17:58:39,-229.58,,
17:58:39,-229.64,,
17:58:39,-229.66,,
17:58:39,-229.68,,
17:58:39,-229.68,,
17:58:39,-229.7,,
17:58:39,-229.76,,
17:58:39,-229.76,,
17:58:39,-229.8,,
17:58:39,-229.84,,
17:58:39,-229.86,,
17:58:39,-229.88,,
17:58:39,-229.88,,
17:58:39,-229.94,,
17:58:39,-229.96,,
17:58:39,-229.96,,
17:58:39,-230.02,,
17:58:39,-230.04,,
17:58:39,-230.06,,
17:58:39,-230.1,,
17:58:39,-230.1,,
17:58:39,-230.14,,
17:58:39,-230.16,,
17:58:39,-230.2,,
17:58:39,-230.2,,
17:58:39,-230.22,,
17:58:39,-230.18,,
17:58:39,-230.22,,
17:58:39,-230.24,,
17:58:39,-230.24,,
17:58:39,-230.26,,
17:58:39,-230.24,,
17:58:39,-230.24,,
17:58:39,-230.26,,
17:58:39,-230.24,,
17:58:39,-230.22,,
17:58:39,-230.22,,
17:58:39,-230.22,,
17:58:39,-230.22,,
17:58:39,-230.18,,
17:58:39,-230.2,,
17:58:39,-230.16,,
17:58:39,-230.16,,
17:58:39,-230.16,,
17:58:39,-230.14,,
17:58:39,-230.14,,
17:58:39,-230.1,,
17:58:39,-230.1,,
17:58:39,-230.08,,
17:58:39,-230.08,,
17:58:39,-230.06,,
17:58:39,-230.04,,
17:58:39,-230,,
17:58:39,-230,,
17:58:39,-230.02,,
17:58:39,-230.02,,
17:58:39,-230.02,,
17:58:39,-230,,
17:58:39,-230,,
17:58:39,-229.98,,
17:58:39,-229.98,,
17:58:39,-229.96,,
17:58:39,-229.94,,
17:58:39,-229.92,,
17:58:39,-229.92,,
17:58:39,-229.92,,
17:58:39,-229.92,,
17:58:39,-229.92,,
17:58:39,-229.92,,
17:58:39,-229.94,,
17:58:39,-229.92,,
17:58:39,-229.9,,
17:58:39,-229.86,,
17:58:39,-229.84,,
17:58:39,-229.86,,
17:58:39,-229.88,,
17:58:39,-229.9,,
17:58:39,-229.88,,
17:58:39,-229.9,,
17:58:39,-229.9,,
17:58:39,-229.92,,
17:58:39,-229.96,,
17:58:39,-229.96,,
17:58:39,-229.98,,
17:58:39,-230.02,,
17:58:39,-230.06,,
17:58:39,-230.08,,
17:58:39,-230.1,,
17:58:39,-230.12,,
17:58:39,-230.14,,
17:58:39,-230.18,,
17:58:39,-230.22,,
17:58:39,-230.26,,
17:58:39,-230.3,,
17:58:39,-230.34,,
17:58:39,-230.36,,
17:58:39,-230.4,,
17:58:39,-230.42,,
17:58:39,-230.46,,
17:58:39,-230.52,,
17:58:39,-230.56,,
17:58:39,-230.58,,
17:58:39,-230.58,,
17:58:39,-230.62,,
17:58:39,-230.6,,
17:58:39,-230.64,,
17:58:39,-230.72,,
17:58:39,-230.72,,
17:58:39,-230.72,,
17:58:39,-230.74,,
17:58:39,-230.78,,
17:58:39,-230.8,,
17:58:39,-230.82,,
17:58:39,-230.8,,
17:58:39,-230.82,,
17:58:39,-230.84,,
17:58:39,-230.84,,
17:58:39,-230.86,,
17:58:39,-230.88,,
17:58:39,-230.88,,
17:58:39,-230.86,,
17:58:39,-230.88,,
17:58:39,-230.94,,
17:58:39,-230.94,,
17:58:39,-230.94,,
17:58:39,-230.94,,
17:58:39,-230.96,,
17:58:39,-230.98,,
